partner_name,site_name,site_phone,web_addr,extracted_emails,extracted_phones,address
Systems Front Information Technology,SYSTEMS FRONT INFORMATION TECHNOLOGY,+966122901234,https://www.asf-it.com,info@asf-it.com,999999999,"PRINCE MUTAIB BIN ABDULAZIZ STREET, JEDDAH, SAUDI ARABIA"
Taeen Al-Haseb for Trading Est - Compuset,Taeen Al-Haseb for Trading Est - Compuset,+966122831043,https://www.compuset.com,,,"GULF PLAZA 2ND FLOOR - 206, JEDDAH, SAUDI ARABIA"
Tahwool,TAHWOOL FOR information tech,+966580535353,https://tahwool.com/,info@tahwool.com,"31536000, 00966580535353, +966580535353","8302 Othman Bin Affan - Al Nada Dist, Riyadh, SAUDI ARABIA"
Talent Arabia Wired and Wireless,TALENT ARABIA WIRED AND WIRELESS,+966500101728,https://www.ceenexglobal.com,"Info@ceenex.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com","635-8505-3391-9791, +1-855-245-9989, 099765145628965, 9392-5604-1148, 29178430, 56234440, 2545352419, 25507953, 7-2112895, 60441845, 27757599, 633261861641328, 71200017, 076-4753-8303, 14409595, 82231899, 33456921, 26790905, 74290729, 53150414429, 700-8487-6366","RIYADH, RIYADH, SAUDI ARABIA"
Tamkeen Systems,TAMKEEN SYSTEMS,0540470700,https://www.tamkeen-itc.com,info@tamkeen-itc.com,"5008567116, +966 5457 9004, +966 (5) 4579-0040","ANAS BIN MALIK RD, RIYADH, SAUDI ARABIA"
TAMKEEN TECHNOLOGIES,TAMKEEN TECHNOLOGIES COMPANY,+966114407700,https://www.tamkeentech.sa,,"86-4782-953, 2147483647","AKARIYA PLAZA - 2ND FLOOR, OLAYA STREET, RIYADH 12244, RIYADH, SAUDI ARABIA"
TAMSTAR TRADING EST,TAMSTAR TRADING EST,+966501374790,https://www.tamstar.com.sa,"info@tamstar.com.sa, vignesh@tamstar.com.sa","0 0 100 100, 23742591, +966 13 857 5514","6TH STREET, 8287, AD DAMMAM, SAUDI ARABIA"
TAQEM AL AMAL AL TAJARIA CHARKA MASSAHMA SAOUDIA MAQFILA,TAQEM AL AMAL AL TAJARIA CHARKA MASSAHMA SAOUDIA MAQFILA,+966570588845,https://www.testcrew.com,,"66662597656, 250141143799, 66668701172, 666625976562, 00000000, 99999999","7022 QANAT AL SUWAIS AL AQIQ RIYADH, RIYADH, SAUDI ARABIA"
TAQNIAONE FOR INFORMATION TECHNOLOGY,TAQNIAONE FOR INFORMATION TECHNOLOGY,+966558064165,https://www.taqniaone.com/,info@taqniaone.com,"1010792783, +966550827290","ABDULLAH IBN AL AAS STREET, RIYADH, SAUDI ARABIA"
taqniyat,Taqniyat,+966114616141,https://www.taqniyat.com.sa,info@taqniyat.com.sa,"7142857143, 8888888889, 8571428571, 2222222222, 4444444444, 6363636364, 11 461 6141, 2857142857, 3333333333, 7272727273, 9090909091, 7777777778, 4285714286, 8181818182, 0909090909, 1428571429, 2727272727, 5714285714, 4545454545, 6666666667, 3636363636, 5454545455, 5555555556, 1111111111","Suleimaniah, Dabab Street, Riyadh, SAUDI ARABIA"
TARABUT SOLUTIONS,TARABUT SOLUTIONS,+966554545017,http://inara-solutions.com/,info@inara-solutions.com,10542148,"RIYADH, RIYADH, COMOROS STREET, 14732, RIYADH, SAUDI ARABIA"
Target Technologies LTD Co.,TARGET TECHNOLOGIES LTD COMPANY,+966508485419,https://www.t4techno.com,info@t4techno.com,"458333333333333, 50848-5419, 31536000","Riyadh, 2321 King Abdullah Ibn Abdul Aziz Rd, Al Quds, Riyadh 13214, RIYADH, SAUDI ARABIA"
TATA COMMUNICATIONS INTERNATIONAL PTE LTD,TATA COMMUNICATIONS INTERNATIONAL PTE LTD,+966569596655,https://tatacommunications.com,analystrelations@tatacommunications.com,"66666667, 26732895, 2933276541, 1222083472, 2985984737, 17804589778812, 812842568, 3508454897, 2685733372, 2857142857, 3921366393, 988075951, 494047706, 0-5734-4845, 17708783160673, 174435447174715, 57142857, 17784988158887, 613305155, 71428571, 3128134379, 17708783160675, 2481764524, 3967842156, 1062976858103, 17397820261684, 214320182408, 1348078617, 405373451, 3281949485, 190635843721, 722322694, 17784988158883, 47271964, 1041095097, 38888889, 17397820261682, 89 204 129, 2699082514, 2083580917, 3064412225, 2512015367, 33333333, 471583506, 3670563033, 2147483647, 1432718904, 17327810069778, 255 255 255, 3000000000, 2369186930, 17784988158886, 456419034, 2417249464","OFFICE NO 24, MEZZANINE FLOOR M, LEADERS TOWER FOR BUSINESS,, KING FAHAD STREET, AL OLAYA RIYADH 12333, RIYADH, SAUDI ARABIA"
Tata Consultancy Services Limited,TATA CONSULTANCY SERVICES,+966112993500,https://www.tcs.com,,"2147483647, 2147483645, 2147483646, 3333333333, 6666666667, 100377280-1985","OFFICE NO 303, 3RD FLOOR,OLAYA ROAD, AKARIA PLAZA,C-WING, RIYADH, SAUDI ARABIA"
TATRA Information Technology,TATRA IT EST,+966920004794,https://www.tatrait.com,,,"ALRAKHA, ALSAADOON TOWER, 5TH FLOOR, OFFICE 502, KHALED BIN ALWALEED STREET, AL-KHOBAR, AL KHUBAR, SAUDI ARABIA"
TECH MAHINDRA ARABIA LTD,TECH MAHINDRA ARABIA LTD,+966503690411,https://www.techmahindra.com,,"2147483647, +91-20-66018100, 2147483645, 18963588, 2147483646, 3333333333, 6666666667","AL HUGAYET SKYLINE TOWER 12TH FLOOR AL KHOBAR 3195, AL KHUBAR, SAUDI ARABIA"
Tech Stations Est.,TECH STATIONS FOR IT CO.,+966112226999,https://www.techs.com.sa,,966552514250,"8918 OTHMAN BIN AFFAN ROAD - AL WAHA UNIT NO 202-2, RIYADH, SAUDI ARABIA"
TECHNIC CONTRACTING COMPANY,TECHNIC CONTRACTING COMPANY,+966532634411,https://www.technicnow.com,,"22932222, 17333385, 84407536, 43589085, 136931122, 48079588, 169042921, 87683980, 193007549","OLAYA STREET, RIYADH, SAUDI ARABIA"
TECHNICAL ARM FOR TRADING,TECHNICAL ARM FOR TRADING,+966551447644,https://tac.net.sa/,,"1010933939, +966 551 447 644, +966 114 700 088","RIYADH-ALYASMEEN DIST KING ABDELAZIZ ST ALMUNEEF B, RIYADH, SAUDI ARABIA"
Technical Innovation Solutions,Technical Innovation Solutions,+966566259584,https://www.tisksa.net,info@tisksa.net,"966563408995, +966563408995, +966 56 340 8995, 00000057, 74269478, 85714285714286","4441, 7360, AL BADAI', SAUDI ARABIA"
Technical Point for wired communication est,TECHNICAL POINT FOR WIRED COMMUNICATION EST,1264447694,https://www.pointec.net,info@pointec.net,"+966-509-871-108, 711636-3078208, +966-12-604-0058","PETRA STREET, JEDDAH, SAUDI ARABIA"
TECHNICAL SOLUTION COMPANY,TECHNICAL SOLUTION COMPANY,+966557060799,https://www.tech-sit.com,,,"7846 OTHMAN BIN AFFAN ROAD, RIYADH, SAUDI ARABIA"
TECHNIFY,TECHNIFY,+966540954462,https://technify.sa,info@technify.sa,"+966 54 095 4462, 246181200","7782 KING ABDULAZIZ ROAD, 13315RIYAD, RIYADH, SAUDI ARABIA"
Technology Control Company,TECHNICAL CONTROL COMPANY,0096614168989,,,,"PO BOX 14944, RIYADH, SAUDI ARABIA"
TECHNOLOGY ERA COMPANY,TECHNOLOGY ORBIT COMPANY,+966112313777,https://www.teraksa.com,,628438872,"PO BOX 9651, RIYADH, SAUDI ARABIA"
TECHNOLOGY LIFE TRADING EST.,TECHNOLOGY LIFE TRADING EST.,+966114913514,https://www.techlife.com.sa,info@techlife.com.sa,"10101057, 9999999999999, 920035466","RIYADH - RAYYAN, RIYADH, SAUDI ARABIA"
TECHNOLOGY MAKE COMPANY,TECHNOLOGY MAKE COMPANY,+966503637453,https://www.techmake.com.sa,info@techmake.com.sa,"0503637453, 7050198568","AL OLAYA STREET ALAKHARIA PLAZA GATE D 7235, RIYADH, SAUDI ARABIA"
Technology Track,TECHNOLOGY TRACK,+966114805540,,,,"BIN SALIM CENTER AT TAKHASSUSI BRANCH ST, AR RAHMANIYAH DISTRICT,, RIYADH, SAUDI ARABIA"
Technology World For Communication,TECHNOLOGY WORLD FOR COMMUNICATION,+966114660605,https://www.Techworld-it.com,,,"PRINCE ABDULAZIZ IBN MUSAID IBN JALAWI, RIYADH, SAUDI ARABIA"
Technostream Co,Technostream Co,+966114164458,https://technostream.org/,,,"As Sulaimaniyah, Office No.98, Floor No.98, Gate No.2 Safowah Center, Riyadh, SAUDI ARABIA"
TECHVISIONS FOR INFORMATION TECHNOLOGY,TECHVISIONS FOR INFORMATION TECHNOLOGY,+966112472494,,,,"PRINCE ABDULAZIZ IBN JALWAI STREET BUILDING NO 792, RIYADH, SAUDI ARABIA"
TEKGUARDS COMPANY FOR INFORMATION TECHNOLOGY,TEKGUARDS COMPANY FOR INFORMATION TECHNOLOGY,+966502535833,http://tekguards.sa/,info@tekguards.sa,"220 252 231, 249 250 251, 254 240 138, 00000021, 247260806, 17709714805, 254 249 195, +966 50 253 5833, 255 255 255, 966502535833, 31536000, 229 231 235","121 AL HAMR, BURAYDAH, SAUDI ARABIA"
TeleNoc (Helcon IT),TELENOC HELCON IT,+966114666664,https://www.telenocgroup.com,contact@telenocgroup.com,"3333333333333, 6666666666667, +966-58-3096124, 1333333333333, 0237563331, 268435456, +966 1146 6666, 0666666666667, 966569202510, 7333333333333, 52843048, 00000057, 9079430214","AL MOUSA OFFICE BUILDINGS TOWER NO 4 FLOOR 2 OFFIC, RIYADH, SAUDI ARABIA"
Tforce,TFORCE,+966138855005,https://www.tforce.sa,,"762876498, +9660138855005, 111111111111, 877702491","8439 UMAR IBN AL KHATTAB, AD DAMMAM, SAUDI ARABIA"
THARAWAT TECHNOLOGY,THARAWAT TECHNOLOGY,575555000,https://www.tharawat.tech,"team@latofonts.com, impallari@gmail.com","785046728971962, 797066066576086, 402439024390244, 46235423-2376, 108131121856715, 641619425559526","ALTHUMAMA, RIYADH, SAUDI ARABIA"
THE DIGITAL SPECIALISTS FOR COMMUNICATION,THE DIGITAL SPECIALISTS FOR COMMUNICATION,+966128134300,https://digitsp.com,info@digitsp.com,"80345024, 23000000, 473214516, 1488554378835, 53610722, 64510747, 15308672375, 43490279, 1496065187959, 1451187580459, 028327697","AHMAD AL ATTAS STREET, JEDDAH, SAUDI ARABIA"
The Special Network Establishment,THE SPECIAL NETWORK ESTABLISHMENT,9666501706,https://www.specialnet.net,info@specialnet.net,"00 (966) 533 0111, 00 (966) 53301118, 12650 1706, 00 (966) 5330 1118, 12 650 1706","KHALED BIN AL-WALEED STREET, JEDDAH, SAUDI ARABIA"
THOUGHTS HOUSE FOR TRADING,THOUGHTS HOUSE FOR TRADING,+966541022995,https://www.thoughtshouse.com,,"1073741824, 16777217, 999999999, 134217728, 268435456, 536870912, 33554432, 67108864, 62914560, 65011712, 134217727, 16777216","KIND KHALID STREET - ALSOUQ DIST, AD DAMMAM, SAUDI ARABIA"
three pillars Technology and communication Co,THREE PILLARS TECHNOLOGY AND COMMUNICATION CO,+966112458536,https://www.3pillars-sa.com,sales@3pillars-sa.com,+966 11 245 8536,"KING FAISAL DISTRICT, KHALID IBM ALWALID STREET, RIYADH, SAUDI ARABIA"
TKEIB FOR IFORMATION SYSTEMS COMPANY,TKEIB FOR IFORMATION SYSTEMS COMPANY,+966500996449,https://takeib.com.sa,Info@takeib.com.sa,"00000099, 31536000, 10241007, 00000026, 996112543530","STREET 26, RIYADH, SAUDI ARABIA"
Tools & Solutions Company,TOOLS & SOLUTIONS COMPANY,+966559442065,http://tools-solutions.com/,info@ts.sa,"00000059, 00000080, +966 920017730, 33333340, 00000040","ABDUL AZIZ ROAD, RIYADH, SAUDI ARABIA"
TOP NET,TOP NET,+966112151355,,,,"2 ALAQARIA OLAYA NO, RIYADH, SAUDI ARABIA"
TOP VISION SECURITY,TOP VISION SECURITY,+966501173676,https://topvisionsa.com/about-us/,,"920029954, 0599330033","2570 HESHAM BIN ABDULMALEK STREET 7155 AL MURSALAT, RIYADH, SAUDI ARABIA"
TRACK TELECOM AND INFORMATION TECHNOLOGY,TRACK TELECOM AND INFORMATION TECHNOLOGY,+966554436585,,,,"2929 HUSSEIN BEN RABEAH, 8126, JEDDAH, SAUDI ARABIA"
TRANSPIRE TECHNOLOGIES,TRANSPIRE TECHNOLOGIES,+966555217886,https://transpiretechnologies.com/,,"+1 888-586-1985, 131140310, 279728-283538, 20647-953-5452, 513)-522-5324, +1 647-953-5452","DANUBE BUILDING OFFICE 5 1ST FLOOR THUMAMA ROAD AL, RIYADH, SAUDI ARABIA"
TRUST IT SERVICES COMPANY,TRUST IT SERVICES COMPANY,+966540071148,https://www.trustit-s.com/,,"8571428571, +10190-1019, +10140-1018, 33333333, 666666666666668, 3333333333, 66666667, 23212529, 6666666667, 23198754","BUILDING 7689 WADI AL AMARIYAH ST, AL OLAYA DIST, POSTAL CODE 12212, RIYADH, SAUDI ARABIA, RIYADH, SAUDI ARABIA"
Trusted Chain,TRUSTED CHAIN,+966115130202,,,,"OLYA STREET, RIYADH, SAUDI ARABIA"
TRUSTED SECURITY SOLUTIONS,TRUSTED SECURITY SOLUTIONS,+966115062006,https://www.tss4it.com/,info@tss4it.com,+971 (04) 816 0001,"HQ Tower - King Abdullah Road - Al Woroud Dist., Riyadh, PO BOX: 75018, Riyadh, 11578, RIYADH, RIYADH, SAUDI ARABIA"
Twaasol,TWAASOL,+966564621672,,,,"Musa Ibn Nusair St, As Sulimaniyah,, Riyadh, SAUDI ARABIA"
UNC COMPANY,UNC COMPANY,561768153,https://www.uncts.com,"info@maxsecures.com, info@uncts.com","46113752, +966591203341, +966 59 1203341","AL MALAZ, RIYADH, RIYADH, SAUDI ARABIA"
Unified Planet IT Solutions & Trading Co,Unified Planet IT Solutions & Trading Co,+966537827445,https://www.unifiedplanet-sa.com,info@unifiedplanet-sa.com,"162947308, +966-56 338 6535","KHALID BIN AL WALEED STREET, JEDDAH, SAUDI ARABIA"
UNISYS ARABIA TRADING CONTRACTING ESTABLISHMENT,UNISYS ARABIA TRADING CONTRACTING ESTABLISHMENT,+966508199747,https://unisysarabia.com/,,,"AL JABER STREET, AL NADHEEM DISTRICT, BUILDING NO 3321, RIYADH, SAUDI ARABIA"
UNITED ARAB TECHNOLOGY,UNITED ARAB TECHNOLOGY,+966590479555,https://www.alarabtech.com,,,"DAMMAM STREET, 7454, ALHASSA, SAUDI ARABIA"
UNITED INNOVATIONS TECHNOLOGY UIT,UNITED INNOVATIONS TECHNOLOGY UIT,+966541740838,https://www.uit.sa,,,"ARAWABIE, RIYADH, SAUDI ARABIA, RIYADH, SAUDI ARABIA"
UNITED NETWORKS FOR INFORMATION TECHNOLOGY EST,UNITED NETWORKS FOR INFORMATION TECHNOLOGY EST,+966126523106,https://www.unitednetworks-infotech.com,"info@unitednetworks-infotech.com, amtechcms@gmail.com","9677419355, 2822966507, 74765625, 95234375, 8064516129, 7033492823, 2966507177","KBW STREET, JEDDAH, SAUDI ARABIA"
UNITED SHUROQ IT COMPANY,UNITED SHUROQ IT COMPANY,+966557849286,https://www.usr-it.com,,,"EMARA AL MOOSA BUILDING, OLAYA, RIYADH, SAUDI ARABIA"
United Smart Building Company,United Smart Building Company,+966592331552,https://www.u-s-b-c.com,,,"RIYADH, RIYADH, SAUDI ARABIA"
UNIVERSAL FOR TRADING & INFORMATION TECHNOLOGY,UNIVERSAL FOR TRADING & INFORMATION TECHNOLOGY,+966114451010,https://www.utit.com.sa,tenders@utit.com.sa,"10865371, +966-11-445-1010, 1010215806","7549 AL SHAIKH MOHAMMED AL TURKI, RIYADH, SAUDI ARABIA"
UP Arrow Systems for Information Technology,UP ARROW SYSTEMS FOR INFORMATION TECHNOLOGY,+966112099772,,,,"2431 RAFI BIN AL ALI-AL, RIYADH, SAUDI ARABIA"
Uplogica Information Technology company,UPLOGICA INFORMATION TECHNOLOGY COMPANY,+966138202540,https://www.uplogica.com,,"+966 13 8202540, 187819206","PO BOX 6184, AL KHUBAR, SAUDI ARABIA"
VEGA ARAB UNIFIED COMMUNICATIONS COMPANY,VEGA ARAB UNIFIED COMMUNICATIONS COMPANY,+966532026958,https://vega-global.com/,general.id@vega-global.com,"330867 100, +603 8601 4577, +91 22 5023 2323, +886 7 535 0099, +65 6320 9480, +91 80 4151 2223, 0800 487 269, +81 6-4560-7858, +603 8601 4578, 10451826, +852 2310 2068, +852 2310 1138, +86 755 8287 1254, +66 90 9602953, 212) 209-7111, +65 6749 3979, +886 2 2545 1155, 03-4578-3480, +61 1300 553 280, +81 3 4578 3400, 596164 100, 537895 100, +86 21 62316070, +6221 7592 2989, +966 532026958, +632 8 7063682, 304352 100, +86 10 6237 5185, +6221 7592 3020, +971 4 3278687, +86 755 8287 1072, +82-2-425-7082, +886 2 3518 2888, +8428 225 367, +853 2875 5846, 321575 100, 09819 100","OFFICE NO28, FIRST FLOOR, RADEN COMMERCIAL CENTER AI MURUJ, OLAYA STREET, RIYADH, 12281, RIYADH, SAUDI ARABIA"
VERONA COMPANY FOR TRADING,VERONA COMPANY FOR TRADING,+966538792667,https://www.verona.com.sa,info@verona.com.sa,"+966 53 879 2667, +966 11 486 8354","8572 BUILD, RIYADH, SAUDI ARABIA"
Versatile Solutions For Computers Versos,VERSATILE SOLUTIONS LLC,+966114735932,https://www.versos.com,info@versos.com,"000000000000007, +966 11 473 5932, +966 11 473 5931, 00000000000004, 40773847","AL-UMAM COMMERCIAL CENTER NORTH TOWER SITEEN STREE, RIYADH, SAUDI ARABIA"
virtual reality solutions,VIRTUAL REALITY SOLUTIONS,+966552922241,https://www.infiniarc.com/,cs@infiniarc.com,"35645293, 10837919856, 87357401, +966920024009, 394417367656268, 100095030882789, 920024009","7248 KING ABDULLAH ROAD, AL HUFUF, SAUDI ARABIA"
VISION & INNOVATION FOR IT SYSTEMS COMPANY,VISION & INNOVATION FOR IT SYSTEMS COMPANY,+966138561169,https://www.vandi.com.sa,vandi@vandi.com.sa,+966 13 856 1169,"9278 AD DAMMAM, AD DAMMAM, SAUDI ARABIA"
VISION ANGLES SECURITY EST,VISION ANGLES SECURITY EST,+966565861238,https://www.visionangles.com,"sales@visionangles.com, info@visionangles.com","+966-54-165-2927, +966 54 165 2927, +966-56-683-5669, +966-13-822-6660, +966 13 822 6660, +966 56 683 5669, 966541652927","1ST STREET, KING FAHAD, AL KHUBAR, SAUDI ARABIA"
VISION TECHNOLOGIES FOR INFORMATION TECHNOLOGIES,VISION TECHNOLOGIES FOR INFORMATION TECHNOLOGIES,+966556088815,https://www.Visiontechnologies.com.sa,,56 512 9667,"MALIBARI CENTER, TOWER A, JEDDAH, SAUDI ARABIA"
VOICE DATA NETWORK COMPANY LTD,VOICE DATA NETWORK COMPANY LTD,+966566285113,https://vodanetcorp.com/,support@vodanetcorp.com,+966-59-5462388,"BUSINESS TOWER 4 OFFICE 203 MUTEB STREET JEDDAH, JEDDAH, SAUDI ARABIA"
VoiceTech Solutions,VOICETECH SOLUTIONS,+966920011902,https://www.voicetechsolutions.com,info@voicetechsolutions.com,"634360095, 67086248, +966 9200 1190, 17346475740, 79793081, 91060819743, 7875655898, 65824920, 609720887, 1292568675, 55623434, 13251179738175, 78115810135, 09089942, 66795182, 98206280, 55603028, 2047667016, 100000000, 138382730, 226094755, 98584310, 255 255 255, 51300497928562","BUSINESS GATE, AD DAMMAM, SAUDI ARABIA"
WAJDA TRADING COMPANY WLL,WAJDA TRADING COMPANY WLL,+966504117462,https://www.wajdagroup.com,"qatar@wajdagroup.com, kuwait@wajdagroup.com, uae@wajdagroup.com, oman@wajdagroup.com, bahrain@wajdagroup.com, pakistan@wajdagroup.com","+973-96089584, +92 4235732273, +971-4-2547722, 965 2434117, +973 2466 7788, 974 4119340, 973 17410567","AL ANDALUS, AL KHOBAR, KSA, AL KHUBAR, SAUDI ARABIA"
Wakeb Data,WAKEB DATA,+966531089888,https://www.wakeb.tech,"root@wakeb.com, Info@wakeb.tech","0178571429, 8826446757, 0333333333, 8493471128, +966 53 596 1010, 0071428571, 00000026, 00000042, +966 9200 3544, 6499996185, 0892857143, 73612318096356, 0083333333, 4615384615, 39681746, 8571428571, 5681070495, 6666666667, 3333333333, 233966873, 0073529412, 1428571429, 95554924","OFFICE NO 2, BUILDING NO 8090, HAY AL SAHAFA, KING ABDUL AZIZ ROAD, RIYADH, SAUDI ARABIA"
Watania Solutions Company,Watania Solutions Company,+966114020500,https://www.wsc.com.sa,info@wsc.com.sa,+966114020500,"TAKHASSUSI STREET, RIYADH, SAUDI ARABIA"
WeCare Technology,WECARE TECHNOLOGY,+966112063919,https://www.wecaretech.com,wct@wecaretech.com,"2353324769, 64082274500, +966 11 206 3919, 67055222","UNAYZAH STREET, FIRST FLOOR, RIYADH, SAUDI ARABIA"
WESAL INFORMATION TECHNOLOGY,WESAL INFORMATION TECHNOLOGY,+966566798611,https://www.wesalcx.com/,,"81976011, 2147483647","6959 KING ABDUL AZIZ BRANCH ROAD, RIYADH, SAUDI ARABIA"
Western Experts Saudi Arabia Co.,WESTERN EXPERTS SAUDI ARABIA COMPANY LTD,+966920009372,http://wesa.sa/,info@WESA.sa,,"1 KING ABDULLAH ROAD CROSSING UTHMAN IBN AFFAN ROAD, 7046, RIYADH, SAUDI ARABIA"
Western Sary for Trading and Contracting Co.,Western Sary for Trading and Contracting Co.,+966568724992,https://www.western-sary.com,,"96745220, 89568198, 05736818, 79955967, 999999999, 931243179, 1329626071, 66759946, 91195145, 99124514, 68242105, 95443129552, 93327309, 298211875, 4616922048, 796555536, 103727417200085, 9425615191, 41562525, 56654062, 68278405, 45552581, 5533512167281, 42464424, 67073943","208 SABAH CENTER PRICE SULTAN STREET, JEDDAH, SAUDI ARABIA"
WIPRO LIMITED,WIPRO ARABIA LTD,+966138984015,https://www.wipro.com,,"717716143, 2147483647, 433314865, 32048284-4298, 919734623, 1266782202-356, 2147483645, 758800884, 906044040, 379913344, 2147483646, 3333333333, 801161509, 1039866723, 6666666667, 718488253","2nd floor, Sulimania Center 2, Al Muhandis Masajd Al Anqari Street, riyadh, SAUDI ARABIA"
WISSAM ALTAQNIYAH LTD,WISSAM ALTAQNIYAH LTD,+966547578788,https://www.wesam-tech.com,"astigma@astigmatic.com, info@wesam-tech.com","66666666666666, 2174551157-612, 499566455, 33333333333333, 211764705882353, 33333333333334, 258450633-2905, 333333333333332, 666666666666664, +966 54 757 8788","KING FAISAL IBN ABDULAZIZ SAUD STREET, 7095, RIYADH, SAUDI ARABIA"
WORLD AMAN LTD COMPANY,WORLD AMAN LTD COMPANY,+966542565423,https://www.aman-ltd.com,,"31536000, 333333333333, 45610451","8351 FOURTH FLOOR, OFFICE 1, RIYADH, SAUDI ARABIA"
WORLDVUE CONNECT ARABIA LTD,WORLDVUE CONNECT ARABIA LTD,+966535444168,https://www.worldvue.com,,"12394521, 8506099945, 032254 100, 226922773","ANAS IBN MALIK STREET, RIYADH, SAUDI ARABIA"
WSM INFORMATION TECHNOLOGY,WSM INFORMATION TECHNOLOGY,+966114544338,https://www.wsmco.sa,,,"POSTAL CODE 13522 ADDITIONAL NO 6443, RIYADH, SAUDI ARABIA"
WTL,WTL,+966556377711,https://www.wtltech.com,"info@website.com, info@wtltech.com","1055393792, 850762322, +966 5 5637 7711, 936200001, 1158961112, 1341960003, 1481519742, 656460301, 500956792, 1104601788","OLAYA, RIYADH, SAUDI ARABIA"
XTREME SYSTEMS FOR MANUFACTURING,XTREME SYSTEMS FOR MANUFACTURING,+966112491900,https://www.xtreme.net/,"info@xtreme.net, sales@xtreme.net","01661420543540, +1(716)-242-2728, +10140-1018, 35152418, +966540403433, 9999999999, 2147483641, 340000000000003, +10190-1019, 01661425691515, +971556699492, 01661484475372, 2147483647","OAAA8320, AL KHARJ, SAUDI ARABIA"
XYZ Dimensions,XYZ DIMENSIONS,+966112001273,https://www.e-xyzd.com,"Sales@e-xyzd.com, 1eeb89147c984dc6bc3ffafd9e6cd089@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com","57-519791, 635-8505-3391-9791, 9392-5604-1148, 79082550, 29178430, 56234440, 2545352419, 25507953, 78431639, 50294486, 7-2112895, 6577816669, 60441845, 27757599, 7599559548, 01622543, 06506-5675, 509384495341326, 9976-963695, 71200017, 65-9182-4174, 8807262123374, 076-4753-8303, 14409595, 33456921, 26790905, +966 11 2409080, 9899997711182, 82431776, 700-8487-6366","3RD FLOOR, WAMY BUILDING, RIYADH, SAUDI ARABIA"
ZAK SOLUTIONS,ZAK SOLUTIONS,+966114429117,https://www.zaksolutions.com,"sales@zakq8.com, Info@zaksolutions.com","+965 2224 1212, 135-9550-1287, 6408-9010-3800, +965 2224 1000","ALMOHAMMADIYA DISTRICT, ALTAKHASSOSI STREET, RIYADH, SAUDI ARABIA"
Zamil International Information Services Co Ltd,Zamil International Information Services Co Ltd,+966138924999,https://www.zamiliis.com,,,"FIRST INDUSTRIAL CITY, AD DAMMAM, SAUDI ARABIA"
ZONE CONNECT FOR COMMUNICATION & IT CO.,ZONE CONNECT FOR COMMUNICATION & IT CO.,+966135122011,https://www.zoneconnect-sa.com,info@zoneconnect-sa.com,"13 512 2011, +966 13 512 2011, 0042351276","CORNICHE RD ALKURNAISH AL KHOBAR 34611, FLOOR 8, AL KHUBAR, SAUDI ARABIA"
zoom for information technology company,ZOOM FOR INFORMATION TECHNOLOGY COMPANY,0598191020,https://www.zoomksa.com,info@zoomksa.com,"438466601, 10395522, 00966 59819102","OLAYA RIYADH KSA, ALSAIF BUILDING NORTH, RIYADH, SAUDI ARABIA"
